#rho	 Pc
 1.326401013316489E-01 1.011597193646475E+11
 1.327419522434610E-01 1.013193851608555E+11
 1.328438813639607E-01 1.014792972596568E+11
 1.329458887532022E-01 1.016394560146632E+11
 1.330479744712863E-01 1.017998617800673E+11
 1.331501385783596E-01 1.019605149102444E+11
 1.332523811346150E-01 1.021214157599567E+11
 1.333547022002914E-01 1.022825646847122E+11
 1.334571018356745E-01 1.024439620400752E+11
 1.335595801010958E-01 1.026056081820396E+11
 1.336621370569333E-01 1.027675034672801E+11
 1.337647727636111E-01 1.029296482525736E+11
 1.338674872816003E-01 1.030920428951921E+11
 1.339702806714179E-01 1.032546877528828E+11
 1.340731529936275E-01 1.034175831836926E+11
 1.341761043088394E-01 1.035807295462592E+11
 1.342791346777102E-01 1.037441271993931E+11
 1.343822441609432E-01 1.039077765023499E+11
 1.344854328192880E-01 1.040716778148877E+11
 1.345887007135415E-01 1.042358314971617E+11
 1.346920479045469E-01 1.044002379097052E+11
 1.347954744531939E-01 1.045648974133773E+11
 1.348989804204192E-01 1.047298103695666E+11
 1.350025658672065E-01 1.048949771399662E+11
 1.351062308545860E-01 1.050603980866913E+11
 1.352099754436348E-01 1.052260735723106E+11
 1.353137996954768E-01 1.053920039598144E+11
 1.354177036712834E-01 1.055581896125192E+11
 1.355216874322725E-01 1.057246308940989E+11
 1.356257510397087E-01 1.058913281687712E+11
 1.357298945549045E-01 1.060582818011022E+11
 1.358341180392188E-01 1.062254921560595E+11
 1.359384215540579E-01 1.063929595989246E+11
 1.360428051608748E-01 1.065606844955641E+11
 1.361472689211706E-01 1.067286672121246E+11
 1.362518128964929E-01 1.068969081151286E+11
 1.363564371484366E-01 1.070654075715964E+11
 1.364611417386441E-01 1.072341659488487E+11
 1.365659267288052E-01 1.074031836148438E+11
 1.366707921806570E-01 1.075724609375471E+11
 1.367757381559835E-01 1.077419982856089E+11
 1.368807647166173E-01 1.079117960281914E+11
 1.369858719244373E-01 1.080818545344690E+11
 1.370910598413705E-01 1.082521741743689E+11
 1.371963285293913E-01 1.084227553180393E+11
 1.373016780505218E-01 1.085935983360587E+11
 1.374071084668317E-01 1.087647035995319E+11
 1.375126198404384E-01 1.089360714797951E+11
 1.376182122335064E-01 1.091077023487126E+11
 1.377238857082492E-01 1.092795965784654E+11
 1.378296403269269E-01 1.094517545416588E+11
 1.379354761518479E-01 1.096241766113433E+11
 1.380413932453682E-01 1.097968631609176E+11
 1.381473916698922E-01 1.099698145642723E+11
 1.382534714878718E-01 1.101430311955941E+11
 1.383596327618066E-01 1.103165134294596E+11
 1.384658755542450E-01 1.104902616410165E+11
 1.385721999277828E-01 1.106642762056227E+11
 1.386786059450639E-01 1.108385574991096E+11
 1.387850936687803E-01 1.110131058977654E+11
 1.388916631616726E-01 1.111879217781962E+11
 1.389983144865292E-01 1.113630055175047E+11
 1.391050477061865E-01 1.115383574930874E+11
 1.392118628835295E-01 1.117139780827065E+11
 1.393187600814915E-01 1.118898676647890E+11
 1.394257393630541E-01 1.120660266179114E+11
 1.395328007912470E-01 1.122424553210085E+11
 1.396399444291483E-01 1.124191541537535E+11
 1.397471703398851E-01 1.125961234958435E+11
 1.398544785866324E-01 1.127733637275614E+11
 1.399618692326138E-01 1.129508752296029E+11
 1.400693423411018E-01 1.131286583829627E+11
 1.401768979754171E-01 1.133067135691665E+11
 1.402845361989291E-01 1.134850411700133E+11
 1.403922570750559E-01 1.136636415677844E+11
 1.405000606672645E-01 1.138425151451541E+11
 1.406079470390703E-01 1.140216622851728E+11
 1.407159162540376E-01 1.142010833713195E+11
 1.408239683757795E-01 1.143807787873606E+11
 1.409321034679581E-01 1.145607489176781E+11
 1.410403215942842E-01 1.147409941468393E+11
 1.411486228185174E-01 1.149215148599247E+11
 1.412570072044668E-01 1.151023114424633E+11
 1.413654748159900E-01 1.152833842801786E+11
 1.414740257169937E-01 1.154647337594387E+11
 1.415826599714335E-01 1.156463602668475E+11
 1.416913776433149E-01 1.158282641894415E+11
 1.418001787966916E-01 1.160104459146688E+11
 1.419090634956671E-01 1.161929058303793E+11
 1.420180318043936E-01 1.163756443249397E+11
 1.421270837870733E-01 1.165586617868337E+11
 1.422362195079570E-01 1.167419588948756E+11
 1.423454390313452E-01 1.169255346202551E+11
 1.424547424215873E-01 1.171093820307907E+11
 1.425641297430832E-01 1.172935047349699E+11
 1.426736010602811E-01 1.174779116326537E+11
 1.427831564376791E-01 1.176626027258358E+11
 1.428927959398251E-01 1.178475783359790E+11
 1.430025196313162E-01 1.180328388744555E+11
 1.431123275767992E-01 1.182183847531804E+11
 1.432222198409704E-01 1.184042163846722E+11
 1.433321964885763E-01 1.185903341817279E+11
 1.434422575844127E-01 1.187767385577772E+11
 1.435524031933250E-01 1.189634299267372E+11
 1.436626333802086E-01 1.191504087029645E+11
 1.437729482100090E-01 1.193376753013055E+11
 1.438833477477212E-01 1.195252301370995E+11
 1.439938320583902E-01 1.197130736261574E+11
 1.441044012071108E-01 1.199012061849781E+11
 1.442150552590283E-01 1.200896282301854E+11
 1.443257942793374E-01 1.202783401791752E+11
 1.444366183332831E-01 1.204673424498287E+11
 1.445475274861608E-01 1.206566354602596E+11
 1.446585218033157E-01 1.208462196293383E+11
 1.447696013501432E-01 1.210360953764147E+11
 1.448807661920887E-01 1.212262631211579E+11
 1.449920163946486E-01 1.214167232838080E+11
 1.451033520233689E-01 1.216074762852203E+11
 1.452147731438461E-01 1.217985225465733E+11
 1.453262798217270E-01 1.219898624895545E+11
 1.454378721227091E-01 1.221814965363935E+11
 1.455495501125403E-01 1.223734251098838E+11
 1.456613138570185E-01 1.225656486331115E+11
 1.457731634219928E-01 1.227581675298437E+11
 1.458850988733625E-01 1.229509822243515E+11
 1.459971202770774E-01 1.231440931412344E+11
 1.461092276991380E-01 1.233375007054905E+11
 1.462214212055959E-01 1.235312053430421E+11
 1.463337008625529E-01 1.237252074799646E+11
 1.464460667361618E-01 1.239195075428658E+11
 1.465585188926259E-01 1.241141059589886E+11
 1.466710573981999E-01 1.243090031557747E+11
 1.467836823191890E-01 1.245041995615121E+11
 1.468963937219493E-01 1.246996956047971E+11
 1.470091916728877E-01 1.248954917146826E+11
 1.471220762384628E-01 1.250915883208848E+11
 1.472350474851834E-01 1.252879858534389E+11
 1.473481054796096E-01 1.254846847428146E+11
 1.474612502883532E-01 1.256816854202220E+11
 1.475744819780763E-01 1.258789883173427E+11
 1.476878006154927E-01 1.260765938660576E+11
 1.478012062673671E-01 1.262745024990388E+11
 1.479146990005159E-01 1.264727146492947E+11
 1.480282788818066E-01 1.266712307503410E+11
 1.481419459781578E-01 1.268700512364000E+11
 1.482557003565396E-01 1.270691765418092E+11
 1.483695420839739E-01 1.272686071017065E+11
 1.484834712275338E-01 1.274683433516359E+11
 1.485974878543435E-01 1.276683857275153E+11
 1.487115920315796E-01 1.278687346659306E+11
 1.488257838264697E-01 1.280693906039474E+11
 1.489400633062929E-01 1.282703539789022E+11
 1.490544305383802E-01 1.284716252289344E+11
 1.491688855901147E-01 1.286732047925986E+11
 1.492834285289306E-01 1.288750931086532E+11
 1.493980594223140E-01 1.290772906167605E+11
 1.495127783378029E-01 1.292797977568735E+11
 1.496275853429876E-01 1.294826149693355E+11
 1.497424805055096E-01 1.296857426952270E+11
 1.498574638930627E-01 1.298891813759990E+11
 1.499725355733924E-01 1.300929314535803E+11
 1.500876956142970E-01 1.302969933704226E+11
 1.502029440836259E-01 1.305013675694482E+11
 1.503182810492809E-01 1.307060544941191E+11
 1.504337065792165E-01 1.309110545883671E+11
 1.505492207414385E-01 1.311163682965836E+11
 1.506648236040056E-01 1.313219960636434E+11
 1.507805152350282E-01 1.315279383350795E+11
 1.508962957026697E-01 1.317341955567143E+11
 1.510121650751453E-01 1.319407681749955E+11
 1.511281234207227E-01 1.321476566367881E+11
 1.512441708077218E-01 1.323548613894945E+11
 1.513603073045157E-01 1.325623828810142E+11
 1.514765329795292E-01 1.327702215596520E+11
 1.515928479012401E-01 1.329783778743994E+11
 1.517092521381783E-01 1.331868522745489E+11
 1.518257457589271E-01 1.333956452099452E+11
 1.519423288321219E-01 1.336047571309804E+11
 1.520590014264507E-01 1.338141884885576E+11
 1.521757636106547E-01 1.340239397339248E+11
 1.522926154535276E-01 1.342340113189795E+11
 1.524095570239161E-01 1.344444036960809E+11
 1.525265883907192E-01 1.346551173179524E+11
 1.526437096228898E-01 1.348661526380020E+11
 1.527609207894329E-01 1.350775101100892E+11
 1.528782219594069E-01 1.352891901883857E+11
 1.529956132019228E-01 1.355011933278213E+11
 1.531130945861455E-01 1.357135199836812E+11
 1.532306661812922E-01 1.359261706116702E+11
 1.533483280566334E-01 1.361391456681415E+11
 1.534660802814933E-01 1.363524456098922E+11
 1.535839229252487E-01 1.365660708941832E+11
 1.537018560573301E-01 1.367800219787633E+11
 1.538198797472207E-01 1.369942993218674E+11
 1.539379940644582E-01 1.372089033823132E+11
 1.540561990786326E-01 1.374238346193605E+11
 1.541744948593878E-01 1.376390934927033E+11
 1.542928814764209E-01 1.378546804625881E+11
 1.544113589994831E-01 1.380705959897288E+11
 1.545299274983787E-01 1.382868405354283E+11
 1.546485870429657E-01 1.385034145612539E+11
 1.547673377031554E-01 1.387203185295324E+11
 1.548861795489136E-01 1.389375529029791E+11
 1.550051126502591E-01 1.391551181446837E+11
 1.551241370772646E-01 1.393730147184627E+11
 1.552432529000571E-01 1.395912430883802E+11
 1.553624601888168E-01 1.398098037191846E+11
 1.554817590137781E-01 1.400286970760581E+11
 1.556011494452291E-01 1.402479236244767E+11
 1.557206315535124E-01 1.404674838308020E+11
 1.558402054090241E-01 1.406873781616360E+11
 1.559598710822146E-01 1.409076070840244E+11
 1.560796286435880E-01 1.411281710656507E+11
 1.561994781637034E-01 1.413490705746290E+11
 1.563194197131733E-01 1.415703060795737E+11
 1.564394533626646E-01 1.417918780495829E+11
 1.565595791828984E-01 1.420137869542402E+11
 1.566797972446506E-01 1.422360332635363E+11
 1.568001076187509E-01 1.424586174481973E+11
 1.569205103760834E-01 1.426815399792325E+11
 1.570410055875872E-01 1.429048013281250E+11
 1.571615933242551E-01 1.431284019670535E+11
 1.572822736571350E-01 1.433523423684218E+11
 1.574030466573289E-01 1.435766230053306E+11
 1.575239123959940E-01 1.438012443512574E+11
 1.576448709443416E-01 1.440262068802275E+11
 1.577659223736378E-01 1.442515110667968E+11
 1.578870667552034E-01 1.444771573857575E+11
 1.580083041604143E-01 1.447031463127812E+11
 1.581296346607009E-01 1.449294783237301E+11
 1.582510583275483E-01 1.451561538951041E+11
 1.583725752324970E-01 1.453831735038501E+11
 1.584941854471419E-01 1.456105376272644E+11
 1.586158890431333E-01 1.458382467434503E+11
 1.587376860921759E-01 1.460663013307373E+11
 1.588595766660305E-01 1.462947018678961E+11
 1.589815608365120E-01 1.465234488345252E+11
 1.591036386754910E-01 1.467525427103487E+11
 1.592258102548929E-01 1.469819839756790E+11
